Epoch	Training Loss	Validation Loss
1147	0.8125	0.6853
1148	0.8124	0.6852
1149	0.8123	0.6851
1150	0.8122	0.6850
1151	0.8121	0.6848
1152	0.8120	0.6847
1153	0.8119	0.6846
1154	0.8118	0.6845
1155	0.8117	0.6844
1156	0.8116	0.6843
1157	0.8115	0.6841
1158	0.8114	0.6840
1159	0.8113	0.6839
1160	0.8112	0.6838
1161	0.8111	0.6837
1162	0.8110	0.6835
1163	0.8109	0.6834
1164	0.8108	0.6833
1165	0.8107	0.6832
1166	0.8106	0.6831
1167	0.8105	0.6829
1168	0.8104	0.6828
1169	0.8103	0.6827
1170	0.8102	0.6826
1171	0.8101	0.6825
1172	0.8100	0.6823
1173	0.8099	0.6822
1174	0.8098	0.6821
1175	0.8097	0.6820
1176	0.8096	0.6819
1177	0.8095	0.6818
1178	0.8094	0.6816
1179	0.8093	0.6815
1180	0.8092	0.6814
1181	0.8091	0.6813
1182	0.8090	0.6812
1183	0.8089	0.6810
1184	0.8088	0.6809
1185	0.8088	0.6808
1186	0.8087	0.6807
1187	0.8086	0.6806
1188	0.8085	0.6804
1189	0.8084	0.6803
1190	0.8083	0.6802
1191	0.8082	0.6801
1192	0.8081	0.6800
1193	0.8080	0.6799
1194	0.8079	0.6797
1195	0.8078	0.6796
1196	0.8077	0.6795
1197	0.8076	0.6794
1198	0.8075	0.6793
1199	0.8074	0.6791
1200	0.8073	0.6790
1201	0.8072	0.6789
1202	0.8071	0.6788
1203	0.8070	0.6787
1204	0.8069	0.6786
1205	0.8068	0.6784
1206	0.8067	0.6783
1207	0.8066	0.6782
1208	0.8065	0.6781
1209	0.8064	0.6780
1210	0.8063	0.6779
1211	0.8062	0.6777
1212	0.8061	0.6776
1213	0.8060	0.6775
1214	0.8059	0.6774
1215	0.8058	0.6773
1216	0.8057	0.6771
1217	0.8056	0.6770
1218	0.8056	0.6769
1219	0.8055	0.6768
1220	0.8054	0.6767
1221	0.8053	0.6766
1222	0.8052	0.6764
1223	0.8051	0.6763
1224	0.8050	0.6762
1225	0.8049	0.6761
1226	0.8048	0.6760
1227	0.8047	0.6759
1228	0.8046	0.6757
1229	0.8045	0.6756
1230	0.8044	0.6755
1231	0.8043	0.6754
1232	0.8042	0.6753
1233	0.8041	0.6752
1234	0.8040	0.6750
1235	0.8039	0.6749
1236	0.8038	0.6748
1237	0.8037	0.6747
1238	0.8036	0.6746
1239	0.8035	0.6745
1240	0.8034	0.6743
1241	0.8033	0.6742
1242	0.8032	0.6741
1243	0.8031	0.6740
1244	0.8031	0.6739
1245	0.8030	0.6738
1246	0.8029	0.6736
1247	0.8028	0.6735
1248	0.8027	0.6734
1249	0.8026	0.6733
1250	0.8025	0.6732
1251	0.8024	0.6731
1252	0.8023	0.6729
1253	0.8022	0.6728
1254	0.8021	0.6727
1255	0.8020	0.6726
1256	0.8019	0.6725
1257	0.8018	0.6724
1258	0.8017	0.6722
1259	0.8016	0.6721
1260	0.8015	0.6720
1261	0.8014	0.6719
1262	0.8013	0.6718
1263	0.8012	0.6717
1264	0.8011	0.6715
1265	0.8010	0.6714
1266	0.8009	0.6713
1267	0.8009	0.6712
1268	0.8008	0.6711
1269	0.8007	0.6710
1270	0.8006	0.6708
1271	0.8005	0.6707
1272	0.8004	0.6706
1273	0.8003	0.6705
1274	0.8002	0.6704
1275	0.8001	0.6703
1276	0.8000	0.6702
1277	0.7999	0.6700
1278	0.7998	0.6699
1279	0.7997	0.6698
1280	0.7996	0.6697
1281	0.7995	0.6696
1282	0.7994	0.6695
1283	0.7993	0.6693
1284	0.7992	0.6692
1285	0.7991	0.6691
1286	0.7990	0.6690
1287	0.7989	0.6689
1288	0.7989	0.6688
1289	0.7988	0.6687
1290	0.7987	0.6685
1291	0.7986	0.6684
1292	0.7985	0.6683
1293	0.7984	0.6682
1294	0.7983	0.6681
1295	0.7982	0.6680
1296	0.7981	0.6678
1297	0.7980	0.6677
1298	0.7979	0.6676
1299	0.7978	0.6675
1300	0.7977	0.6674
1301	0.7976	0.6673
1302	0.7975	0.6672
1303	0.7974	0.6670
1304	0.7973	0.6669
1305	0.7972	0.6668
1306	0.7972	0.6667
1307	0.7971	0.6666
1308	0.7970	0.6665
1309	0.7969	0.6664
1310	0.7968	0.6662
1311	0.7967	0.6661
1312	0.7966	0.6660
1313	0.7965	0.6659
1314	0.7964	0.6658
1315	0.7963	0.6657
1316	0.7962	0.6655
1317	0.7961	0.6654
1318	0.7960	0.6653
1319	0.7959	0.6652
1320	0.7958	0.6651
1321	0.7957	0.6650
1322	0.7956	0.6649
1323	0.7955	0.6647
1324	0.7955	0.6646
1325	0.7954	0.6645
1326	0.7953	0.6644
1327	0.7952	0.6643
1328	0.7951	0.6642
1329	0.7950	0.6641
1330	0.7949	0.6639
1331	0.7948	0.6638
1332	0.7947	0.6637
1333	0.7946	0.6636
1334	0.7945	0.6635
1335	0.7944	0.6634
1336	0.7943	0.6633
1337	0.7942	0.6631
1338	0.7941	0.6630
1339	0.7940	0.6629
1340	0.7940	0.6628
1341	0.7939	0.6627
1342	0.7938	0.6626
1343	0.7937	0.6625
1344	0.7936	0.6624
1345	0.7935	0.6622
1346	0.7934	0.6621
1347	0.7933	0.6620
1348	0.7932	0.6619
1349	0.7931	0.6618
1350	0.7930	0.6617
1351	0.7929	0.6616
1352	0.7928	0.6614
1353	0.7927	0.6613
1354	0.7926	0.6612
1355	0.7926	0.6611
1356	0.7925	0.6610
1357	0.7924	0.6609
1358	0.7923	0.6608
1359	0.7922	0.6607
1360	0.7921	0.6605
1361	0.7920	0.6604
1362	0.7919	0.6603
1363	0.7918	0.6602
1364	0.7917	0.6601
1365	0.7916	0.6600
1366	0.7915	0.6599
1367	0.7914	0.6597
1368	0.7913	0.6596
1369	0.7913	0.6595
1370	0.7912	0.6594
1371	0.7911	0.6593
1372	0.7910	0.6592
1373	0.7909	0.6591
1374	0.7908	0.6590
1375	0.7907	0.6588
1376	0.7906	0.6587
1377	0.7905	0.6586
1378	0.7904	0.6585
1379	0.7903	0.6584
1380	0.7902	0.6583
1381	0.7901	0.6582
1382	0.7900	0.6581
1383	0.7900	0.6579
1384	0.7899	0.6578
1385	0.7898	0.6577
1386	0.7897	0.6576
1387	0.7896	0.6575
1388	0.7895	0.6574
1389	0.7894	0.6573
1390	0.7893	0.6572
1391	0.7892	0.6570
1392	0.7891	0.6569
1393	0.7890	0.6568
1394	0.7889	0.6567
1395	0.7888	0.6566
1396	0.7888	0.6565
1397	0.7887	0.6564
1398	0.7886	0.6563
1399	0.7885	0.6561
1400	0.7884	0.6560
1401	0.7883	0.6559
1402	0.7882	0.6558
1403	0.7881	0.6557
1404	0.7880	0.6556
1405	0.7879	0.6555
1406	0.7878	0.6554
1407	0.7877	0.6552
1408	0.7876	0.6551
1409	0.7876	0.6550
1410	0.7875	0.6549
1411	0.7874	0.6548
1412	0.7873	0.6547
1413	0.7872	0.6546
1414	0.7871	0.6545
1415	0.7870	0.6544
1416	0.7869	0.6542
1417	0.7868	0.6541
1418	0.7867	0.6540
1419	0.7866	0.6539
1420	0.7865	0.6538
1421	0.7865	0.6537
1422	0.7864	0.6536
1423	0.7863	0.6535
1424	0.7862	0.6533
1425	0.7861	0.6532
1426	0.7860	0.6531
1427	0.7859	0.6530
1428	0.7858	0.6529
1429	0.7857	0.6528
1430	0.7856	0.6527
1431	0.7855	0.6526
1432	0.7854	0.6525
1433	0.7854	0.6523
1434	0.7853	0.6522
1435	0.7852	0.6521
1436	0.7851	0.6520
1437	0.7850	0.6519
1438	0.7849	0.6518
1439	0.7848	0.6517
1440	0.7847	0.6516
1441	0.7846	0.6515
1442	0.7845	0.6513
1443	0.7844	0.6512
1444	0.7844	0.6511
1445	0.7843	0.6510
1446	0.7842	0.6509
1447	0.7841	0.6508
1448	0.7840	0.6507
1449	0.7839	0.6506
1450	0.7838	0.6505
1451	0.7837	0.6504
1452	0.7836	0.6502
1453	0.7835	0.6501
1454	0.7834	0.6500
1455	0.7833	0.6499
1456	0.7833	0.6498
1457	0.7832	0.6497
1458	0.7831	0.6496
1459	0.7830	0.6495
1460	0.7829	0.6494
1461	0.7828	0.6492
1462	0.7827	0.6491
1463	0.7826	0.6490
1464	0.7825	0.6489
1465	0.7824	0.6488
1466	0.7824	0.6487
1467	0.7823	0.6486
1468	0.7822	0.6485
1469	0.7821	0.6484
1470	0.7820	0.6483
1471	0.7819	0.6481
1472	0.7818	0.6480
1473	0.7817	0.6479
1474	0.7816	0.6478
1475	0.7815	0.6477
1476	0.7814	0.6476
1477	0.7814	0.6475
1478	0.7813	0.6474
1479	0.7812	0.6473
1480	0.7811	0.6472
1481	0.7810	0.6470
1482	0.7809	0.6469
1483	0.7808	0.6468
1484	0.7807	0.6467
1485	0.7806	0.6466
1486	0.7805	0.6465
1487	0.7805	0.6464
1488	0.7804	0.6463
1489	0.7803	0.6462
1490	0.7802	0.6461
1491	0.7801	0.6459
1492	0.7800	0.6458
1493	0.7799	0.6457
1494	0.7798	0.6456
1495	0.7797	0.6455
1496	0.7796	0.6454
1497	0.7796	0.6453
1498	0.7795	0.6452
1499	0.7794	0.6451
1500	0.7793	0.6450
1501	0.7792	0.6449
1502	0.7791	0.6447
1503	0.7790	0.6446
1504	0.7789	0.6445
1505	0.7788	0.6444
1506	0.7787	0.6443
1507	0.7787	0.6442
1508	0.7786	0.6441
1509	0.7785	0.6440
1510	0.7784	0.6439
1511	0.7783	0.6438
1512	0.7782	0.6437
1513	0.7781	0.6435
1514	0.7780	0.6434
1515	0.7779	0.6433
1516	0.7778	0.6432
1517	0.7778	0.6431
1518	0.7777	0.6430
1519	0.7776	0.6429
1520	0.7775	0.6428
1521	0.7774	0.6427
1522	0.7773	0.6426
1523	0.7772	0.6425
1524	0.7771	0.6423
1525	0.7770	0.6422
1526	0.7770	0.6421
1527	0.7769	0.6420
1528	0.7768	0.6419
1529	0.7767	0.6418
1530	0.7766	0.6417
1531	0.7765	0.6416
1532	0.7764	0.6415
1533	0.7763	0.6414
1534	0.7762	0.6413
1535	0.7762	0.6412
1536	0.7761	0.6410
1537	0.7760	0.6409
1538	0.7759	0.6408
1539	0.7758	0.6407
1540	0.7757	0.6406
1541	0.7756	0.6405
1542	0.7755	0.6404
1543	0.7754	0.6403
1544	0.7754	0.6402
1545	0.7753	0.6401
1546	0.7752	0.6400
1547	0.7751	0.6399
1548	0.7750	0.6398
1549	0.7749	0.6396
1550	0.7748	0.6395
1551	0.7747	0.6394
1552	0.7746	0.6393
1553	0.7746	0.6392
1554	0.7745	0.6391
1555	0.7744	0.6390
1556	0.7743	0.6389
1557	0.7742	0.6388
1558	0.7741	0.6387
1559	0.7740	0.6386
1560	0.7739	0.6385
1561	0.7738	0.6384
1562	0.7738	0.6382
1563	0.7737	0.6381
1564	0.7736	0.6380
1565	0.7735	0.6379
1566	0.7734	0.6378
1567	0.7733	0.6377
1568	0.7732	0.6376
1569	0.7731	0.6375
1570	0.7731	0.6374
1571	0.7730	0.6373
1572	0.7729	0.6372
1573	0.7728	0.6371
1574	0.7727	0.6370
1575	0.7726	0.6368
1576	0.7725	0.6367
1577	0.7724	0.6366
1578	0.7723	0.6365
1579	0.7723	0.6364
1580	0.7722	0.6363
1581	0.7721	0.6362
1582	0.7720	0.6361
1583	0.7719	0.6360
1584	0.7718	0.6359
1585	0.7717	0.6358
1586	0.7716	0.6357
1587	0.7716	0.6356
1588	0.7715	0.6355
1589	0.7714	0.6354
1590	0.7713	0.6352
1591	0.7712	0.6351
1592	0.7711	0.6350
1593	0.7710	0.6349
1594	0.7709	0.6348
1595	0.7709	0.6347
1596	0.7708	0.6346
1597	0.7707	0.6345
1598	0.7706	0.6344
1599	0.7705	0.6343
1600	0.7704	0.6342
1601	0.7703	0.6341
1602	0.7702	0.6340
1603	0.7702	0.6339
1604	0.7701	0.6338
1605	0.7700	0.6336
1606	0.7699	0.6335
1607	0.7698	0.6334
1608	0.7697	0.6333
1609	0.7696	0.6332
1610	0.7695	0.6331
1611	0.7695	0.6330
1612	0.7694	0.6329
1613	0.7693	0.6328
1614	0.7692	0.6327
1615	0.7691	0.6326
1616	0.7690	0.6325
1617	0.7689	0.6324
1618	0.7688	0.6323
1619	0.7688	0.6322
1620	0.7687	0.6321
1621	0.7686	0.6319
1622	0.7685	0.6318
1623	0.7684	0.6317
1624	0.7683	0.6316
1625	0.7682	0.6315
1626	0.7681	0.6314
1627	0.7681	0.6313
1628	0.7680	0.6312
1629	0.7679	0.6311
1630	0.7678	0.6310
1631	0.7677	0.6309
1632	0.7676	0.6308
1633	0.7675	0.6307
1634	0.7675	0.6306
1635	0.7674	0.6305
1636	0.7673	0.6304
1637	0.7672	0.6303
1638	0.7671	0.6302
1639	0.7670	0.6300
1640	0.7669	0.6299
1641	0.7668	0.6298
1642	0.7668	0.6297
1643	0.7667	0.6296
1644	0.7666	0.6295
1645	0.7665	0.6294
1646	0.7664	0.6293
1647	0.7663	0.6292
1648	0.7662	0.6291
1649	0.7662	0.6290
1650	0.7661	0.6289
1651	0.7660	0.6288
1652	0.7659	0.6287
1653	0.7658	0.6286
1654	0.7657	0.6285
1655	0.7656	0.6284
1656	0.7655	0.6283
1657	0.7655	0.6282
1658	0.7654	0.6280
1659	0.7653	0.6279
1660	0.7652	0.6278
1661	0.7651	0.6277
1662	0.7650	0.6276
1663	0.7649	0.6275
1664	0.7649	0.6274
1665	0.7648	0.6273
1666	0.7647	0.6272
1667	0.7646	0.6271
1668	0.7645	0.6270
1669	0.7644	0.6269
1670	0.7643	0.6268
1671	0.7643	0.6267
1672	0.7642	0.6266
1673	0.7641	0.6265
1674	0.7640	0.6264
1675	0.7639	0.6263
1676	0.7638	0.6262
1677	0.7637	0.6261
1678	0.7637	0.6260
1679	0.7636	0.6259
1680	0.7635	0.6257
1681	0.7634	0.6256
1682	0.7633	0.6255
1683	0.7632	0.6254
1684	0.7631	0.6253
1685	0.7631	0.6252
1686	0.7630	0.6251
1687	0.7629	0.6250
1688	0.7628	0.6249
1689	0.7627	0.6248
1690	0.7626	0.6247
1691	0.7625	0.6246
1692	0.7625	0.6245
1693	0.7624	0.6244
1694	0.7623	0.6243
1695	0.7622	0.6242
1696	0.7621	0.6241
1697	0.7620	0.6240
1698	0.7619	0.6239
1699	0.7619	0.6238
1700	0.7618	0.6237
1701	0.7617	0.6236
1702	0.7616	0.6235
1703	0.7615	0.6234
1704	0.7614	0.6233
1705	0.7613	0.6231
1706	0.7613	0.6230
1707	0.7612	0.6229
1708	0.7611	0.6228
1709	0.7610	0.6227
1710	0.7609	0.6226
1711	0.7608	0.6225
1712	0.7608	0.6224
1713	0.7607	0.6223
1714	0.7606	0.6222
1715	0.7605	0.6221
1716	0.7604	0.6220
1717	0.7603	0.6219
1718	0.7602	0.6218
1719	0.7602	0.6217
1720	0.7601	0.6216
1721	0.7600	0.6215
1722	0.7599	0.6214
1723	0.7598	0.6213
1724	0.7597	0.6212
1725	0.7596	0.6211
1726	0.7596	0.6210
1727	0.7595	0.6209
1728	0.7594	0.6208
1729	0.7593	0.6207
1730	0.7592	0.6206
1731	0.7591	0.6205
1732	0.7591	0.6204
1733	0.7590	0.6203
1734	0.7589	0.6202
1735	0.7588	0.6201
1736	0.7587	0.6199
1737	0.7586	0.6198
1738	0.7585	0.6197
1739	0.7585	0.6196
1740	0.7584	0.6195
1741	0.7583	0.6194
1742	0.7582	0.6193
1743	0.7581	0.6192
1744	0.7580	0.6191
1745	0.7580	0.6190
1746	0.7579	0.6189
1747	0.7578	0.6188
1748	0.7577	0.6187
1749	0.7576	0.6186
1750	0.7575	0.6185
1751	0.7575	0.6184
1752	0.7574	0.6183
1753	0.7573	0.6182
1754	0.7572	0.6181
1755	0.7571	0.6180
1756	0.7570	0.6179
1757	0.7569	0.6178
1758	0.7569	0.6177
1759	0.7568	0.6176
1760	0.7567	0.6175
1761	0.7566	0.6174
1762	0.7565	0.6173
1763	0.7564	0.6172
1764	0.7564	0.6171
1765	0.7563	0.6170
1766	0.7562	0.6169
1767	0.7561	0.6168
1768	0.7560	0.6167
1769	0.7559	0.6166
1770	0.7559	0.6165
1771	0.7558	0.6164
1772	0.7557	0.6163
1773	0.7556	0.6162
1774	0.7555	0.6161
1775	0.7554	0.6160
1776	0.7554	0.6159
1777	0.7553	0.6158
1778	0.7552	0.6157
1779	0.7551	0.6156
1780	0.7550	0.6155
1781	0.7549	0.6154
1782	0.7549	0.6152
1783	0.7548	0.6151
1784	0.7547	0.6150
1785	0.7546	0.6149
1786	0.7545	0.6148
1787	0.7544	0.6147
1788	0.7544	0.6146
1789	0.7543	0.6145
1790	0.7542	0.6144
1791	0.7541	0.6143
1792	0.7540	0.6142
1793	0.7539	0.6141
1794	0.7539	0.6140
1795	0.7538	0.6139
1796	0.7537	0.6138
1797	0.7536	0.6137
1798	0.7535	0.6136
1799	0.7534	0.6135
1800	0.7534	0.6134
1801	0.7533	0.6133
1802	0.7532	0.6132
1803	0.7531	0.6131
1804	0.7530	0.6130
1805	0.7529	0.6129
1806	0.7529	0.6128
1807	0.7528	0.6127
1808	0.7527	0.6126
1809	0.7526	0.6125
1810	0.7525	0.6124
1811	0.7524	0.6123
1812	0.7524	0.6122
1813	0.7523	0.6121
1814	0.7522	0.6120
1815	0.7521	0.6119
1816	0.7520	0.6118
1817	0.7519	0.6117
1818	0.7519	0.6116
1819	0.7518	0.6115
1820	0.7517	0.6114
1821	0.7516	0.6113
1822	0.7515	0.6112
1823	0.7514	0.6111
1824	0.7514	0.6110
1825	0.7513	0.6109
1826	0.7512	0.6108
1827	0.7511	0.6107
1828	0.7510	0.6106
1829	0.7510	0.6105
1830	0.7509	0.6104
1831	0.7508	0.6103
1832	0.7507	0.6102
1833	0.7506	0.6101
1834	0.7505	0.6100
1835	0.7505	0.6099
1836	0.7504	0.6098
1837	0.7503	0.6097
1838	0.7502	0.6096
1839	0.7501	0.6095
1840	0.7500	0.6094
1841	0.7500	0.6093
1842	0.7499	0.6092
1843	0.7498	0.6091
1844	0.7497	0.6090
1845	0.7496	0.6089
1846	0.7496	0.6088
1847	0.7495	0.6087
1848	0.7494	0.6086
1849	0.7493	0.6085
1850	0.7492	0.6084
1851	0.7491	0.6083
1852	0.7491	0.6082
1853	0.7490	0.6081
1854	0.7489	0.6080
1855	0.7488	0.6079
1856	0.7487	0.6078
1857	0.7487	0.6077
1858	0.7486	0.6076
1859	0.7485	0.6075
1860	0.7484	0.6074
1861	0.7483	0.6073
1862	0.7482	0.6072
1863	0.7482	0.6071
1864	0.7481	0.6070
1865	0.7480	0.6069
1866	0.7479	0.6068
1867	0.7478	0.6067
1868	0.7478	0.6066
1869	0.7477	0.6065
1870	0.7476	0.6064
1871	0.7475	0.6063
1872	0.7474	0.6062
1873	0.7473	0.6061
1874	0.7473	0.6060
1875	0.7472	0.6059
1876	0.7471	0.6058
1877	0.7470	0.6057
1878	0.7469	0.6056
1879	0.7469	0.6055
1880	0.7468	0.6054
1881	0.7467	0.6053
1882	0.7466	0.6052
1883	0.7465	0.6051
1884	0.7465	0.6050
1885	0.7464	0.6049
1886	0.7463	0.6048
1887	0.7462	0.6047
1888	0.7461	0.6046
1889	0.7460	0.6045
1890	0.7460	0.6044
1891	0.7459	0.6043
1892	0.7458	0.6042
1893	0.7457	0.6041
1894	0.7456	0.6040
1895	0.7456	0.6039
1896	0.7455	0.6038
1897	0.7454	0.6037
1898	0.7453	0.6036
1899	0.7452	0.6035
1900	0.7452	0.6034
1901	0.7451	0.6033
1902	0.7450	0.6033
1903	0.7449	0.6032
1904	0.7448	0.6031
1905	0.7447	0.6030
1906	0.7447	0.6029
1907	0.7446	0.6028
1908	0.7445	0.6027
1909	0.7444	0.6026
1910	0.7443	0.6025
1911	0.7443	0.6024
1912	0.7442	0.6023
1913	0.7441	0.6022
1914	0.7440	0.6021
1915	0.7439	0.6020
1916	0.7439	0.6019
1917	0.7438	0.6018
1918	0.7437	0.6017
1919	0.7436	0.6016
1920	0.7435	0.6015
1921	0.7435	0.6014
1922	0.7434	0.6013
1923	0.7433	0.6012
1924	0.7432	0.6011
1925	0.7431	0.6010
1926	0.7431	0.6009
1927	0.7430	0.6008
1928	0.7429	0.6007
1929	0.7428	0.6006
1930	0.7427	0.6005
1931	0.7427	0.6004
1932	0.7426	0.6003
1933	0.7425	0.6002
1934	0.7424	0.6001
1935	0.7423	0.6000
1936	0.7423	0.5999
1937	0.7422	0.5998
1938	0.7421	0.5997
1939	0.7420	0.5996
1940	0.7419	0.5995
1941	0.7418	0.5994
1942	0.7418	0.5993
1943	0.7417	0.5992
1944	0.7416	0.5991
1945	0.7415	0.5990
1946	0.7414	0.5989
1947	0.7414	0.5988
1948	0.7413	0.5988
1949	0.7412	0.5987
1950	0.7411	0.5986
1951	0.7410	0.5985
1952	0.7410	0.5984
1953	0.7409	0.5983
1954	0.7408	0.5982
1955	0.7407	0.5981
1956	0.7407	0.5980
1957	0.7406	0.5979
1958	0.7405	0.5978
1959	0.7404	0.5977
1960	0.7403	0.5976
1961	0.7403	0.5975
1962	0.7402	0.5974
1963	0.7401	0.5973
1964	0.7400	0.5972
1965	0.7399	0.5971
1966	0.7399	0.5970
1967	0.7398	0.5969
1968	0.7397	0.5968
1969	0.7396	0.5967
1970	0.7395	0.5966
1971	0.7395	0.5965
1972	0.7394	0.5964
1973	0.7393	0.5963
1974	0.7392	0.5962
1975	0.7391	0.5961
1976	0.7391	0.5960
1977	0.7390	0.5959
1978	0.7389	0.5958
1979	0.7388	0.5957
1980	0.7387	0.5957
1981	0.7387	0.5956
1982	0.7386	0.5955
1983	0.7385	0.5954
1984	0.7384	0.5953
1985	0.7383	0.5952
1986	0.7383	0.5951
1987	0.7382	0.5950
1988	0.7381	0.5949
1989	0.7380	0.5948
1990	0.7379	0.5947
1991	0.7379	0.5946
1992	0.7378	0.5945
1993	0.7377	0.5944
1994	0.7376	0.5943
1995	0.7376	0.5942
1996	0.7375	0.5941
1997	0.7374	0.5940
1998	0.7373	0.5939
1999	0.7372	0.5938
2000	0.7372	0.5937
2001	0.7371	0.5936
2002	0.7370	0.5935
2003	0.7369	0.5934
2004	0.7368	0.5933
2005	0.7368	0.5932
2006	0.7367	0.5932
2007	0.7366	0.5931
2008	0.7365	0.5930
2009	0.7365	0.5929
2010	0.7364	0.5928
2011	0.7363	0.5927
2012	0.7362	0.5926
2013	0.7361	0.5925
2014	0.7361	0.5924
2015	0.7360	0.5923
2016	0.7359	0.5922
2017	0.7358	0.5921
2018	0.7357	0.5920
2019	0.7357	0.5919
2020	0.7356	0.5918
2021	0.7355	0.5917
2022	0.7354	0.5916
2023	0.7354	0.5915
2024	0.7353	0.5914
2025	0.7352	0.5913
2026	0.7351	0.5912
2027	0.7350	0.5911
2028	0.7350	0.5911
2029	0.7349	0.5910
2030	0.7348	0.5909
2031	0.7347	0.5908
2032	0.7346	0.5907
2033	0.7346	0.5906
2034	0.7345	0.5905
2035	0.7344	0.5904
2036	0.7343	0.5903
2037	0.7343	0.5902
2038	0.7342	0.5901
2039	0.7341	0.5900
2040	0.7340	0.5899
2041	0.7339	0.5898
2042	0.7339	0.5897
2043	0.7338	0.5896
2044	0.7337	0.5895
2045	0.7336	0.5894
2046	0.7336	0.5893
2047	0.7335	0.5892
2048	0.7334	0.5892
2049	0.7333	0.5891
2050	0.7332	0.5890
2051	0.7332	0.5889
2052	0.7331	0.5888
2053	0.7330	0.5887
2054	0.7329	0.5886
2055	0.7329	0.5885
2056	0.7328	0.5884
2057	0.7327	0.5883
2058	0.7326	0.5882
2059	0.7325	0.5881
2060	0.7325	0.5880
2061	0.7324	0.5879
2062	0.7323	0.5878
2063	0.7322	0.5877
2064	0.7322	0.5876
2065	0.7321	0.5875
2066	0.7320	0.5875
2067	0.7319	0.5874
2068	0.7318	0.5873
2069	0.7318	0.5872
2070	0.7317	0.5871
2071	0.7316	0.5870
2072	0.7315	0.5869
2073	0.7315	0.5868
2074	0.7314	0.5867
2075	0.7313	0.5866
2076	0.7312	0.5865
2077	0.7311	0.5864
2078	0.7311	0.5863
2079	0.7310	0.5862
2080	0.7309	0.5861
2081	0.7308	0.5860
2082	0.7308	0.5859
2083	0.7307	0.5859
2084	0.7306	0.5858
2085	0.7305	0.5857
2086	0.7305	0.5856
2087	0.7304	0.5855
2088	0.7303	0.5854
2089	0.7302	0.5853
2090	0.7301	0.5852
2091	0.7301	0.5851
2092	0.7300	0.5850
2093	0.7299	0.5849
2094	0.7298	0.5848
2095	0.7298	0.5847
2096	0.7297	0.5846
2097	0.7296	0.5845
2098	0.7295	0.5844
2099	0.7294	0.5844
2100	0.7294	0.5843
2101	0.7293	0.5842
2102	0.7292	0.5841
2103	0.7291	0.5840
2104	0.7291	0.5839
2105	0.7290	0.5838
2106	0.7289	0.5837
2107	0.7288	0.5836
2108	0.7288	0.5835
2109	0.7287	0.5834
2110	0.7286	0.5833
2111	0.7285	0.5832
2112	0.7285	0.5831
2113	0.7284	0.5830
2114	0.7283	0.5830
2115	0.7282	0.5829
2116	0.7281	0.5828
2117	0.7281	0.5827
2118	0.7280	0.5826
2119	0.7279	0.5825
2120	0.7278	0.5824
2121	0.7278	0.5823
2122	0.7277	0.5822
2123	0.7276	0.5821
2124	0.7275	0.5820
2125	0.7275	0.5819
2126	0.7274	0.5818
2127	0.7273	0.5817
2128	0.7272	0.5817
2129	0.7272	0.5816
2130	0.7271	0.5815
2131	0.7270	0.5814
2132	0.7269	0.5813
2133	0.7268	0.5812
2134	0.7268	0.5811
2135	0.7267	0.5810
2136	0.7266	0.5809
2137	0.7265	0.5808
2138	0.7265	0.5807
2139	0.7264	0.5806
2140	0.7263	0.5805
2141	0.7262	0.5805
2142	0.7262	0.5804
2143	0.7261	0.5803
2144	0.7260	0.5802
2145	0.7259	0.5801
2146	0.7259	0.5800
2147	0.7258	0.5799
2148	0.7257	0.5798
2149	0.7256	0.5797
2150	0.7256	0.5796
2151	0.7255	0.5795
2152	0.7254	0.5794
2153	0.7253	0.5793
2154	0.7253	0.5793
2155	0.7252	0.5792
2156	0.7251	0.5791
2157	0.7250	0.5790
2158	0.7249	0.5789
2159	0.7249	0.5788
2160	0.7248	0.5787
2161	0.7247	0.5786
2162	0.7246	0.5785
2163	0.7246	0.5784
2164	0.7245	0.5783
2165	0.7244	0.5782
2166	0.7243	0.5781
2167	0.7243	0.5781
2168	0.7242	0.5780
2169	0.7241	0.5779
2170	0.7240	0.5778
2171	0.7240	0.5777
2172	0.7239	0.5776
2173	0.7238	0.5775
2174	0.7237	0.5774
2175	0.7237	0.5773
2176	0.7236	0.5772
2177	0.7235	0.5771
2178	0.7234	0.5770
2179	0.7234	0.5770
2180	0.7233	0.5769
2181	0.7232	0.5768
2182	0.7231	0.5767
2183	0.7231	0.5766
2184	0.7230	0.5765
2185	0.7229	0.5764
2186	0.7228	0.5763
2187	0.7228	0.5762
2188	0.7227	0.5761
2189	0.7226	0.5760
2190	0.7225	0.5760
2191	0.7225	0.5759
2192	0.7224	0.5758
2193	0.7223	0.5757
2194	0.7222	0.5756
2195	0.7222	0.5755
2196	0.7221	0.5754
2197	0.7220	0.5753
2198	0.7219	0.5752
2199	0.7219	0.5751
2200	0.7218	0.5750
2201	0.7217	0.5749
2202	0.7216	0.5749
2203	0.7216	0.5748
2204	0.7215	0.5747
2205	0.7214	0.5746
2206	0.7213	0.5745
2207	0.7213	0.5744
2208	0.7212	0.5743
2209	0.7211	0.5742
2210	0.7210	0.5741
2211	0.7210	0.5740
2212	0.7209	0.5739
2213	0.7208	0.5739
2214	0.7207	0.5738
2215	0.7207	0.5737
2216	0.7206	0.5736
2217	0.7205	0.5735
2218	0.7204	0.5734
2219	0.7204	0.5733
2220	0.7203	0.5732
2221	0.7202	0.5731
