Epoch	Training Loss	Validation Loss
145	0.7287	0.7047
146	0.7287	0.7047
147	0.7286	0.7046
148	0.7286	0.7046
149	0.7286	0.7045
150	0.7285	0.7045
151	0.7285	0.7044
152	0.7285	0.7044
153	0.7284	0.7044
154	0.7284	0.7043
155	0.7284	0.7043
156	0.7283	0.7042
157	0.7283	0.7042
158	0.7283	0.7041
159	0.7282	0.7041
160	0.7282	0.7041
161	0.7282	0.7040
162	0.7281	0.7040
163	0.7281	0.7039
164	0.7281	0.7039
165	0.7280	0.7039
166	0.7280	0.7038
167	0.7280	0.7038
168	0.7279	0.7037
169	0.7279	0.7037
170	0.7279	0.7036
171	0.7278	0.7036
172	0.7278	0.7036
173	0.7278	0.7035
174	0.7277	0.7035
175	0.7277	0.7034
176	0.7277	0.7034
177	0.7276	0.7033
178	0.7276	0.7033
179	0.7276	0.7033
180	0.7275	0.7032
181	0.7275	0.7032
182	0.7275	0.7031
183	0.7275	0.7031
184	0.7274	0.7031
185	0.7274	0.7030
186	0.7274	0.7030
187	0.7273	0.7029
188	0.7273	0.7029
189	0.7273	0.7028
190	0.7272	0.7028
191	0.7272	0.7028
192	0.7272	0.7027
193	0.7271	0.7027
194	0.7271	0.7026
195	0.7271	0.7026
196	0.7270	0.7025
197	0.7270	0.7025
198	0.7270	0.7025
199	0.7269	0.7024
200	0.7269	0.7024
201	0.7269	0.7023
202	0.7268	0.7023
203	0.7268	0.7022
204	0.7268	0.7022
205	0.7267	0.7022
206	0.7267	0.7021
207	0.7267	0.7021
208	0.7266	0.7020
209	0.7266	0.7020
210	0.7266	0.7020
211	0.7265	0.7019
212	0.7265	0.7019
213	0.7265	0.7018
214	0.7264	0.7018
215	0.7264	0.7017
216	0.7264	0.7017
217	0.7263	0.7017
218	0.7263	0.7016
219	0.7263	0.7016
220	0.7262	0.7015
221	0.7262	0.7015
222	0.7262	0.7015
223	0.7261	0.7014
224	0.7261	0.7014
225	0.7261	0.7013
226	0.7260	0.7013
227	0.7260	0.7012
228	0.7260	0.7012
229	0.7259	0.7012
230	0.7259	0.7011
231	0.7259	0.7011
232	0.7258	0.7010
233	0.7258	0.7010
234	0.7258	0.7009
235	0.7257	0.7009
236	0.7257	0.7009
237	0.7257	0.7008
238	0.7256	0.7008
239	0.7256	0.7007
240	0.7256	0.7007
241	0.7255	0.7007
242	0.7255	0.7006
243	0.7255	0.7006
244	0.7254	0.7005
245	0.7254	0.7005
246	0.7254	0.7004
247	0.7253	0.7004
248	0.7253	0.7004
249	0.7253	0.7003
250	0.7252	0.7003
251	0.7252	0.7002
252	0.7252	0.7002
253	0.7252	0.7001
254	0.7251	0.7001
255	0.7251	0.7001
256	0.7251	0.7000
257	0.7250	0.7000
258	0.7250	0.6999
259	0.7250	0.6999
260	0.7249	0.6999
261	0.7249	0.6998
262	0.7249	0.6998
263	0.7248	0.6997
264	0.7248	0.6997
265	0.7248	0.6996
266	0.7247	0.6996
267	0.7247	0.6996
268	0.7247	0.6995
269	0.7246	0.6995
270	0.7246	0.6994
271	0.7246	0.6994
272	0.7245	0.6994
273	0.7245	0.6993
274	0.7245	0.6993
275	0.7244	0.6992
276	0.7244	0.6992
277	0.7244	0.6991
278	0.7243	0.6991
279	0.7243	0.6991
280	0.7243	0.6990
281	0.7242	0.6990
282	0.7242	0.6989
283	0.7242	0.6989
284	0.7241	0.6989
285	0.7241	0.6988
286	0.7241	0.6988
287	0.7240	0.6987
288	0.7240	0.6987
289	0.7240	0.6986
290	0.7239	0.6986
291	0.7239	0.6986
292	0.7239	0.6985
293	0.7238	0.6985
294	0.7238	0.6984
295	0.7238	0.6984
296	0.7237	0.6984
297	0.7237	0.6983
298	0.7237	0.6983
299	0.7236	0.6982
300	0.7236	0.6982
301	0.7236	0.6981
302	0.7236	0.6981
303	0.7235	0.6981
304	0.7235	0.6980
305	0.7235	0.6980
306	0.7234	0.6979
307	0.7234	0.6979
308	0.7234	0.6979
309	0.7233	0.6978
310	0.7233	0.6978
311	0.7233	0.6977
312	0.7232	0.6977
313	0.7232	0.6976
314	0.7232	0.6976
315	0.7231	0.6976
316	0.7231	0.6975
317	0.7231	0.6975
318	0.7230	0.6974
319	0.7230	0.6974
320	0.7230	0.6974
321	0.7229	0.6973
322	0.7229	0.6973
323	0.7229	0.6972
324	0.7228	0.6972
325	0.7228	0.6971
326	0.7228	0.6971
327	0.7227	0.6971
328	0.7227	0.6970
329	0.7227	0.6970
330	0.7226	0.6969
331	0.7226	0.6969
332	0.7226	0.6969
333	0.7225	0.6968
334	0.7225	0.6968
335	0.7225	0.6967
336	0.7224	0.6967
337	0.7224	0.6966
338	0.7224	0.6966
339	0.7223	0.6966
340	0.7223	0.6965
341	0.7223	0.6965
342	0.7223	0.6964
343	0.7222	0.6964
344	0.7222	0.6964
345	0.7222	0.6963
346	0.7221	0.6963
347	0.7221	0.6962
348	0.7221	0.6962
349	0.7220	0.6961
350	0.7220	0.6961
351	0.7220	0.6961
352	0.7219	0.6960
353	0.7219	0.6960
354	0.7219	0.6959
355	0.7218	0.6959
356	0.7218	0.6959
357	0.7218	0.6958
358	0.7217	0.6958
359	0.7217	0.6957
360	0.7217	0.6957
361	0.7216	0.6957
362	0.7216	0.6956
363	0.7216	0.6956
364	0.7215	0.6955
365	0.7215	0.6955
366	0.7215	0.6954
367	0.7214	0.6954
368	0.7214	0.6954
369	0.7214	0.6953
370	0.7213	0.6953
371	0.7213	0.6952
372	0.7213	0.6952
373	0.7212	0.6952
374	0.7212	0.6951
375	0.7212	0.6951
376	0.7211	0.6950
377	0.7211	0.6950
378	0.7211	0.6949
379	0.7211	0.6949
380	0.7210	0.6949
381	0.7210	0.6948
382	0.7210	0.6948
383	0.7209	0.6947
384	0.7209	0.6947
385	0.7209	0.6947
386	0.7208	0.6946
387	0.7208	0.6946
388	0.7208	0.6945
389	0.7207	0.6945
390	0.7207	0.6945
391	0.7207	0.6944
392	0.7206	0.6944
393	0.7206	0.6943
394	0.7206	0.6943
395	0.7205	0.6942
396	0.7205	0.6942
397	0.7205	0.6942
398	0.7204	0.6941
399	0.7204	0.6941
400	0.7204	0.6940
401	0.7203	0.6940
402	0.7203	0.6940
403	0.7203	0.6939
404	0.7202	0.6939
405	0.7202	0.6938
406	0.7202	0.6938
407	0.7201	0.6937
408	0.7201	0.6937
409	0.7201	0.6937
410	0.7201	0.6936
411	0.7200	0.6936
412	0.7200	0.6935
413	0.7200	0.6935
414	0.7199	0.6935
415	0.7199	0.6934
416	0.7199	0.6934
417	0.7198	0.6933
418	0.7198	0.6933
419	0.7198	0.6933
420	0.7197	0.6932
421	0.7197	0.6932
422	0.7197	0.6931
423	0.7196	0.6931
424	0.7196	0.6930
425	0.7196	0.6930
426	0.7195	0.6930
427	0.7195	0.6929
428	0.7195	0.6929
429	0.7194	0.6928
430	0.7194	0.6928
431	0.7194	0.6928
432	0.7193	0.6927
433	0.7193	0.6927
434	0.7193	0.6926
435	0.7192	0.6926
436	0.7192	0.6926
437	0.7192	0.6925
438	0.7191	0.6925
439	0.7191	0.6924
440	0.7191	0.6924
441	0.7191	0.6924
442	0.7190	0.6923
443	0.7190	0.6923
444	0.7190	0.6922
445	0.7189	0.6922
446	0.7189	0.6921
447	0.7189	0.6921
448	0.7188	0.6921
449	0.7188	0.6920
450	0.7188	0.6920
451	0.7187	0.6919
452	0.7187	0.6919
453	0.7187	0.6919
454	0.7186	0.6918
455	0.7186	0.6918
456	0.7186	0.6917
457	0.7185	0.6917
458	0.7185	0.6917
459	0.7185	0.6916
460	0.7184	0.6916
461	0.7184	0.6915
462	0.7184	0.6915
463	0.7183	0.6914
464	0.7183	0.6914
465	0.7183	0.6914
466	0.7182	0.6913
467	0.7182	0.6913
468	0.7182	0.6912
469	0.7182	0.6912
470	0.7181	0.6912
471	0.7181	0.6911
472	0.7181	0.6911
473	0.7180	0.6910
474	0.7180	0.6910
475	0.7180	0.6910
476	0.7179	0.6909
477	0.7179	0.6909
478	0.7179	0.6908
479	0.7178	0.6908
480	0.7178	0.6908
481	0.7178	0.6907
482	0.7177	0.6907
483	0.7177	0.6906
484	0.7177	0.6906
485	0.7176	0.6905
486	0.7176	0.6905
487	0.7176	0.6905
488	0.7175	0.6904
489	0.7175	0.6904
490	0.7175	0.6903
491	0.7174	0.6903
492	0.7174	0.6903
493	0.7174	0.6902
494	0.7174	0.6902
495	0.7173	0.6901
496	0.7173	0.6901
497	0.7173	0.6901
498	0.7172	0.6900
499	0.7172	0.6900
500	0.7172	0.6899
501	0.7171	0.6899
502	0.7171	0.6899
503	0.7171	0.6898
504	0.7170	0.6898
505	0.7170	0.6897
506	0.7170	0.6897
507	0.7169	0.6896
508	0.7169	0.6896
509	0.7169	0.6896
510	0.7168	0.6895
511	0.7168	0.6895
512	0.7168	0.6894
513	0.7167	0.6894
514	0.7167	0.6894
515	0.7167	0.6893
516	0.7167	0.6893
517	0.7166	0.6892
518	0.7166	0.6892
519	0.7166	0.6892
520	0.7165	0.6891
521	0.7165	0.6891
522	0.7165	0.6890
523	0.7164	0.6890
524	0.7164	0.6890
525	0.7164	0.6889
526	0.7163	0.6889
527	0.7163	0.6888
528	0.7163	0.6888
529	0.7162	0.6888
530	0.7162	0.6887
531	0.7162	0.6887
532	0.7161	0.6886
533	0.7161	0.6886
534	0.7161	0.6886
535	0.7160	0.6885
536	0.7160	0.6885
537	0.7160	0.6884
538	0.7159	0.6884
539	0.7159	0.6883
540	0.7159	0.6883
541	0.7159	0.6883
542	0.7158	0.6882
543	0.7158	0.6882
544	0.7158	0.6881
545	0.7157	0.6881
546	0.7157	0.6881
547	0.7157	0.6880
548	0.7156	0.6880
549	0.7156	0.6879
550	0.7156	0.6879
551	0.7155	0.6879
552	0.7155	0.6878
553	0.7155	0.6878
554	0.7154	0.6877
555	0.7154	0.6877
556	0.7154	0.6877
557	0.7153	0.6876
558	0.7153	0.6876
559	0.7153	0.6875
560	0.7152	0.6875
561	0.7152	0.6875
562	0.7152	0.6874
563	0.7152	0.6874
564	0.7151	0.6873
565	0.7151	0.6873
566	0.7151	0.6873
567	0.7150	0.6872
568	0.7150	0.6872
569	0.7150	0.6871
570	0.7149	0.6871
571	0.7149	0.6870
572	0.7149	0.6870
573	0.7148	0.6870
574	0.7148	0.6869
575	0.7148	0.6869
576	0.7147	0.6868
577	0.7147	0.6868
578	0.7147	0.6868
579	0.7146	0.6867
580	0.7146	0.6867
581	0.7146	0.6866
582	0.7146	0.6866
583	0.7145	0.6866
584	0.7145	0.6865
585	0.7145	0.6865
586	0.7144	0.6864
587	0.7144	0.6864
588	0.7144	0.6864
589	0.7143	0.6863
590	0.7143	0.6863
591	0.7143	0.6862
592	0.7142	0.6862
593	0.7142	0.6862
594	0.7142	0.6861
595	0.7141	0.6861
596	0.7141	0.6860
597	0.7141	0.6860
598	0.7140	0.6860
599	0.7140	0.6859
600	0.7140	0.6859
601	0.7139	0.6858
602	0.7139	0.6858
603	0.7139	0.6858
604	0.7139	0.6857
605	0.7138	0.6857
606	0.7138	0.6856
607	0.7138	0.6856
608	0.7137	0.6856
609	0.7137	0.6855
610	0.7137	0.6855
611	0.7136	0.6854
612	0.7136	0.6854
613	0.7136	0.6854
614	0.7135	0.6853
615	0.7135	0.6853
616	0.7135	0.6852
617	0.7134	0.6852
618	0.7134	0.6851
619	0.7134	0.6851
620	0.7133	0.6851
621	0.7133	0.6850
622	0.7133	0.6850
623	0.7133	0.6849
624	0.7132	0.6849
625	0.7132	0.6849
626	0.7132	0.6848
627	0.7131	0.6848
628	0.7131	0.6847
629	0.7131	0.6847
630	0.7130	0.6847
631	0.7130	0.6846
632	0.7130	0.6846
633	0.7129	0.6845
634	0.7129	0.6845
635	0.7129	0.6845
636	0.7128	0.6844
637	0.7128	0.6844
638	0.7128	0.6843
639	0.7127	0.6843
640	0.7127	0.6843
641	0.7127	0.6842
642	0.7127	0.6842
643	0.7126	0.6841
644	0.7126	0.6841
645	0.7126	0.6841
646	0.7125	0.6840
647	0.7125	0.6840
648	0.7125	0.6839
649	0.7124	0.6839
650	0.7124	0.6839
651	0.7124	0.6838
652	0.7123	0.6838
653	0.7123	0.6837
654	0.7123	0.6837
655	0.7122	0.6837
656	0.7122	0.6836
657	0.7122	0.6836
658	0.7121	0.6835
659	0.7121	0.6835
660	0.7121	0.6835
661	0.7121	0.6834
662	0.7120	0.6834
663	0.7120	0.6833
664	0.7120	0.6833
665	0.7119	0.6833
666	0.7119	0.6832
667	0.7119	0.6832
668	0.7118	0.6831
669	0.7118	0.6831
670	0.7118	0.6831
671	0.7117	0.6830
672	0.7117	0.6830
673	0.7117	0.6829
674	0.7116	0.6829
675	0.7116	0.6829
676	0.7116	0.6828
677	0.7116	0.6828
678	0.7115	0.6827
679	0.7115	0.6827
680	0.7115	0.6827
681	0.7114	0.6826
682	0.7114	0.6826
683	0.7114	0.6825
684	0.7113	0.6825
685	0.7113	0.6825
686	0.7113	0.6824
687	0.7112	0.6824
688	0.7112	0.6823
689	0.7112	0.6823
690	0.7111	0.6823
691	0.7111	0.6822
692	0.7111	0.6822
693	0.7110	0.6821
694	0.7110	0.6821
695	0.7110	0.6821
696	0.7110	0.6820
697	0.7109	0.6820
698	0.7109	0.6819
699	0.7109	0.6819
700	0.7108	0.6819
701	0.7108	0.6818
702	0.7108	0.6818
703	0.7107	0.6817
704	0.7107	0.6817
705	0.7107	0.6817
706	0.7106	0.6816
707	0.7106	0.6816
708	0.7106	0.6815
709	0.7105	0.6815
710	0.7105	0.6815
711	0.7105	0.6814
712	0.7105	0.6814
713	0.7104	0.6813
714	0.7104	0.6813
715	0.7104	0.6813
716	0.7103	0.6812
717	0.7103	0.6812
718	0.7103	0.6811
719	0.7102	0.6811
720	0.7102	0.6811
721	0.7102	0.6810
722	0.7101	0.6810
723	0.7101	0.6809
724	0.7101	0.6809
725	0.7100	0.6809
726	0.7100	0.6808
727	0.7100	0.6808
728	0.7100	0.6807
729	0.7099	0.6807
730	0.7099	0.6807
731	0.7099	0.6806
732	0.7098	0.6806
733	0.7098	0.6805
734	0.7098	0.6805
735	0.7097	0.6805
736	0.7097	0.6804
737	0.7097	0.6804
738	0.7096	0.6803
739	0.7096	0.6803
740	0.7096	0.6803
741	0.7095	0.6802
742	0.7095	0.6802
743	0.7095	0.6801
744	0.7095	0.6801
745	0.7094	0.6801
746	0.7094	0.6800
747	0.7094	0.6800
748	0.7093	0.6799
749	0.7093	0.6799
750	0.7093	0.6799
751	0.7092	0.6798
752	0.7092	0.6798
753	0.7092	0.6797
754	0.7091	0.6797
755	0.7091	0.6797
756	0.7091	0.6796
757	0.7090	0.6796
758	0.7090	0.6795
759	0.7090	0.6795
760	0.7090	0.6795
761	0.7089	0.6794
762	0.7089	0.6794
763	0.7089	0.6794
764	0.7088	0.6793
765	0.7088	0.6793
766	0.7088	0.6792
767	0.7087	0.6792
768	0.7087	0.6792
769	0.7087	0.6791
770	0.7086	0.6791
771	0.7086	0.6790
772	0.7086	0.6790
773	0.7085	0.6790
774	0.7085	0.6789
775	0.7085	0.6789
776	0.7085	0.6788
777	0.7084	0.6788
778	0.7084	0.6788
779	0.7084	0.6787
780	0.7083	0.6787
781	0.7083	0.6786
782	0.7083	0.6786
783	0.7082	0.6786
784	0.7082	0.6785
785	0.7082	0.6785
786	0.7081	0.6784
787	0.7081	0.6784
788	0.7081	0.6784
789	0.7081	0.6783
790	0.7080	0.6783
791	0.7080	0.6782
792	0.7080	0.6782
793	0.7079	0.6782
794	0.7079	0.6781
795	0.7079	0.6781
796	0.7078	0.6780
797	0.7078	0.6780
798	0.7078	0.6780
799	0.7077	0.6779
800	0.7077	0.6779
801	0.7077	0.6778
802	0.7076	0.6778
803	0.7076	0.6778
804	0.7076	0.6777
805	0.7076	0.6777
806	0.7075	0.6776
807	0.7075	0.6776
808	0.7075	0.6776
809	0.7074	0.6775
810	0.7074	0.6775
811	0.7074	0.6775
812	0.7073	0.6774
813	0.7073	0.6774
814	0.7073	0.6773
815	0.7072	0.6773
816	0.7072	0.6773
817	0.7072	0.6772
818	0.7072	0.6772
819	0.7071	0.6771
820	0.7071	0.6771
821	0.7071	0.6771
822	0.7070	0.6770
823	0.7070	0.6770
824	0.7070	0.6769
825	0.7069	0.6769
826	0.7069	0.6769
827	0.7069	0.6768
828	0.7068	0.6768
829	0.7068	0.6767
830	0.7068	0.6767
831	0.7067	0.6767
832	0.7067	0.6766
833	0.7067	0.6766
834	0.7067	0.6765
835	0.7066	0.6765
836	0.7066	0.6765
837	0.7066	0.6764
838	0.7065	0.6764
839	0.7065	0.6763
840	0.7065	0.6763
841	0.7064	0.6763
842	0.7064	0.6762
843	0.7064	0.6762
844	0.7063	0.6762
845	0.7063	0.6761
846	0.7063	0.6761
847	0.7063	0.6760
848	0.7062	0.6760
849	0.7062	0.6760
850	0.7062	0.6759
851	0.7061	0.6759
852	0.7061	0.6758
853	0.7061	0.6758
854	0.7060	0.6758
855	0.7060	0.6757
856	0.7060	0.6757
857	0.7059	0.6756
858	0.7059	0.6756
859	0.7059	0.6756
860	0.7059	0.6755
861	0.7058	0.6755
862	0.7058	0.6754
863	0.7058	0.6754
864	0.7057	0.6754
865	0.7057	0.6753
866	0.7057	0.6753
867	0.7056	0.6752
868	0.7056	0.6752
869	0.7056	0.6752
870	0.7055	0.6751
871	0.7055	0.6751
872	0.7055	0.6751
873	0.7055	0.6750
874	0.7054	0.6750
875	0.7054	0.6749
876	0.7054	0.6749
877	0.7053	0.6749
878	0.7053	0.6748
879	0.7053	0.6748
880	0.7052	0.6747
881	0.7052	0.6747
882	0.7052	0.6747
883	0.7051	0.6746
884	0.7051	0.6746
885	0.7051	0.6745
886	0.7050	0.6745
887	0.7050	0.6745
888	0.7050	0.6744
889	0.7050	0.6744
890	0.7049	0.6743
891	0.7049	0.6743
892	0.7049	0.6743
893	0.7048	0.6742
894	0.7048	0.6742
895	0.7048	0.6742
896	0.7047	0.6741
897	0.7047	0.6741
898	0.7047	0.6740
899	0.7046	0.6740
900	0.7046	0.6740
901	0.7046	0.6739
902	0.7046	0.6739
903	0.7045	0.6738
904	0.7045	0.6738
905	0.7045	0.6738
906	0.7044	0.6737
907	0.7044	0.6737
908	0.7044	0.6736
909	0.7043	0.6736
910	0.7043	0.6736
911	0.7043	0.6735
912	0.7042	0.6735
913	0.7042	0.6734
914	0.7042	0.6734
915	0.7042	0.6734
916	0.7041	0.6733
917	0.7041	0.6733
918	0.7041	0.6733
919	0.7040	0.6732
920	0.7040	0.6732
921	0.7040	0.6731
922	0.7039	0.6731
923	0.7039	0.6731
924	0.7039	0.6730
925	0.7039	0.6730
926	0.7038	0.6729
927	0.7038	0.6729
928	0.7038	0.6729
929	0.7037	0.6728
930	0.7037	0.6728
931	0.7037	0.6727
932	0.7036	0.6727
933	0.7036	0.6727
934	0.7036	0.6726
935	0.7035	0.6726
936	0.7035	0.6725
937	0.7035	0.6725
938	0.7035	0.6725
939	0.7034	0.6724
940	0.7034	0.6724
941	0.7034	0.6724
942	0.7033	0.6723
943	0.7033	0.6723
944	0.7033	0.6722
945	0.7032	0.6722
946	0.7032	0.6722
947	0.7032	0.6721
948	0.7031	0.6721
949	0.7031	0.6720
950	0.7031	0.6720
951	0.7031	0.6720
952	0.7030	0.6719
953	0.7030	0.6719
954	0.7030	0.6718
955	0.7029	0.6718
956	0.7029	0.6718
957	0.7029	0.6717
958	0.7028	0.6717
959	0.7028	0.6717
960	0.7028	0.6716
961	0.7027	0.6716
962	0.7027	0.6715
963	0.7027	0.6715
964	0.7027	0.6715
965	0.7026	0.6714
966	0.7026	0.6714
967	0.7026	0.6713
968	0.7025	0.6713
969	0.7025	0.6713
970	0.7025	0.6712
971	0.7024	0.6712
972	0.7024	0.6712
973	0.7024	0.6711
974	0.7024	0.6711
975	0.7023	0.6710
976	0.7023	0.6710
977	0.7023	0.6710
978	0.7022	0.6709
979	0.7022	0.6709
980	0.7022	0.6708
981	0.7021	0.6708
982	0.7021	0.6708
983	0.7021	0.6707
984	0.7020	0.6707
985	0.7020	0.6706
986	0.7020	0.6706
987	0.7020	0.6706
988	0.7019	0.6705
989	0.7019	0.6705
990	0.7019	0.6705
991	0.7018	0.6704
992	0.7018	0.6704
993	0.7018	0.6703
994	0.7017	0.6703
995	0.7017	0.6703
996	0.7017	0.6702
997	0.7016	0.6702
998	0.7016	0.6701
999	0.7016	0.6701
1000	0.7016	0.6701
1001	0.7015	0.6700
1002	0.7015	0.6700
1003	0.7015	0.6699
1004	0.7014	0.6699
1005	0.7014	0.6699
1006	0.7014	0.6698
1007	0.7013	0.6698
1008	0.7013	0.6698
1009	0.7013	0.6697
1010	0.7013	0.6697
1011	0.7012	0.6696
1012	0.7012	0.6696
1013	0.7012	0.6696
1014	0.7011	0.6695
1015	0.7011	0.6695
1016	0.7011	0.6694
1017	0.7010	0.6694
1018	0.7010	0.6694
1019	0.7010	0.6693
1020	0.7009	0.6693
1021	0.7009	0.6693
1022	0.7009	0.6692
1023	0.7009	0.6692
1024	0.7008	0.6691
1025	0.7008	0.6691
1026	0.7008	0.6691
1027	0.7007	0.6690
1028	0.7007	0.6690
1029	0.7007	0.6689
1030	0.7006	0.6689
1031	0.7006	0.6689
1032	0.7006	0.6688
1033	0.7006	0.6688
1034	0.7005	0.6688
1035	0.7005	0.6687
1036	0.7005	0.6687
1037	0.7004	0.6686
1038	0.7004	0.6686
1039	0.7004	0.6686
1040	0.7003	0.6685
1041	0.7003	0.6685
1042	0.7003	0.6684
1043	0.7003	0.6684
1044	0.7002	0.6684
1045	0.7002	0.6683
1046	0.7002	0.6683
1047	0.7001	0.6683
1048	0.7001	0.6682
1049	0.7001	0.6682
1050	0.7000	0.6681
1051	0.7000	0.6681
1052	0.7000	0.6681
1053	0.6999	0.6680
1054	0.6999	0.6680
1055	0.6999	0.6679
1056	0.6999	0.6679
1057	0.6998	0.6679
1058	0.6998	0.6678
1059	0.6998	0.6678
1060	0.6997	0.6678
1061	0.6997	0.6677
1062	0.6997	0.6677
1063	0.6996	0.6676
1064	0.6996	0.6676
1065	0.6996	0.6676
1066	0.6996	0.6675
1067	0.6995	0.6675
1068	0.6995	0.6674
1069	0.6995	0.6674
1070	0.6994	0.6674
1071	0.6994	0.6673
1072	0.6994	0.6673
1073	0.6993	0.6673
1074	0.6993	0.6672
1075	0.6993	0.6672
1076	0.6993	0.6671
1077	0.6992	0.6671
1078	0.6992	0.6671
1079	0.6992	0.6670
1080	0.6991	0.6670
1081	0.6991	0.6669
1082	0.6991	0.6669
1083	0.6990	0.6669
1084	0.6990	0.6668
1085	0.6990	0.6668
1086	0.6989	0.6668
1087	0.6989	0.6667
1088	0.6989	0.6667
1089	0.6989	0.6666
1090	0.6988	0.6666
1091	0.6988	0.6666
1092	0.6988	0.6665
1093	0.6987	0.6665
1094	0.6987	0.6664
1095	0.6987	0.6664
1096	0.6986	0.6664
1097	0.6986	0.6663
1098	0.6986	0.6663
1099	0.6986	0.6663
1100	0.6985	0.6662
1101	0.6985	0.6662
1102	0.6985	0.6661
1103	0.6984	0.6661
1104	0.6984	0.6661
1105	0.6984	0.6660
1106	0.6983	0.6660
1107	0.6983	0.6660
1108	0.6983	0.6659
1109	0.6983	0.6659
1110	0.6982	0.6658
1111	0.6982	0.6658
1112	0.6982	0.6658
1113	0.6981	0.6657
1114	0.6981	0.6657
1115	0.6981	0.6656
1116	0.6980	0.6656
1117	0.6980	0.6656
1118	0.6980	0.6655
1119	0.6980	0.6655
1120	0.6979	0.6655
1121	0.6979	0.6654
1122	0.6979	0.6654
1123	0.6978	0.6653
1124	0.6978	0.6653
1125	0.6978	0.6653
1126	0.6977	0.6652
1127	0.6977	0.6652
1128	0.6977	0.6651
1129	0.6977	0.6651
1130	0.6976	0.6651
1131	0.6976	0.6650
1132	0.6976	0.6650
1133	0.6975	0.6650
1134	0.6975	0.6649
1135	0.6975	0.6649
1136	0.6974	0.6648
1137	0.6974	0.6648
1138	0.6974	0.6648
1139	0.6974	0.6647
1140	0.6973	0.6647
1141	0.6973	0.6647
1142	0.6973	0.6646
1143	0.6972	0.6646
1144	0.6972	0.6645
1145	0.6972	0.6645
1146	0.6971	0.6645
1147	0.6971	0.6644
1148	0.6971	0.6644
1149	0.6971	0.6643
1150	0.6970	0.6643
