Epoch	Training Loss	Validation Loss
1		0.6915		0.6866
2		0.6868		0.6814
3		0.6831		0.6773
4		0.6802		0.6741
5		0.6780		0.6715
6		0.6763		0.6694
7		0.6749		0.6678
8		0.6738		0.6665
9		0.6729		0.6654
10		0.6722		0.6646
11		0.6717		0.6640
12		0.6712		0.6635
13		0.6708		0.6631
14		0.6705		0.6629
15		0.6702		0.6627
16		0.6700		0.6626
17		0.6698		0.6625
18		0.6696		0.6625
19		0.6694		0.6625
20		0.6692		0.6626
21		0.6691		0.6627
22		0.6689		0.6628
23		0.6688		0.6629
24		0.6687		0.6630
25		0.6686		0.6632
26		0.6684		0.6634
27		0.6683		0.6636
28		0.6682		0.6638
29		0.6681		0.6640
30		0.6680		0.6642
31		0.6679		0.6644
32		0.6678		0.6646
33		0.6677		0.6648
34		0.6676		0.6651
35		0.6675		0.6653
36		0.6674		0.6655
37		0.6673		0.6658
38		0.6672		0.6660
39		0.6671		0.6663
40		0.6670		0.6665
41		0.6669		0.6667
42		0.6669		0.6670
43		0.6668		0.6672
44		0.6667		0.6675
45		0.6666		0.6677
46		0.6665		0.6679
47		0.6664		0.6682
48		0.6663		0.6684
49		0.6663		0.6687
50		0.6662		0.6689
51		0.6661		0.6691
52		0.6660		0.6694
53		0.6659		0.6696
54		0.6659		0.6699
55		0.6658		0.6701
56		0.6657		0.6703
57		0.6656		0.6706
58		0.6656		0.6708
59		0.6655		0.6710
60		0.6654		0.6713
61		0.6654		0.6715
62		0.6653		0.6717
63		0.6652		0.6720
64		0.6651		0.6722
65		0.6651		0.6724
66		0.6650		0.6726
67		0.6649		0.6729
68		0.6649		0.6731
69		0.6648		0.6733
70		0.6647		0.6735
71		0.6647		0.6738
72		0.6646		0.6740
73		0.6646		0.6742
74		0.6645		0.6744
75		0.6644		0.6746
76		0.6644		0.6749
77		0.6643		0.6751
78		0.6643		0.6753
79		0.6642		0.6755
80		0.6641		0.6757
81		0.6641		0.6759
82		0.6640		0.6761
83		0.6640		0.6763
84		0.6639		0.6766
